CustomerService,FiturAplikasi,UserExperience,Verifikasi,content
-1,0,-1,0,"Bingung mau mengeluh ke nomor yg mana link aja tdk bs tanggung jawab padahal sy melakukan kesalahn transaksi dgn no.beda 1 angka, akan tetapi ketika sy hubungi no.tersebut (salah 1 angka nomor) malah tdk terpakai,padhal bukti transaksi no.tersebut atas nama ""LINK AJA costumer"" entah siapa yg salah,kutak tahu..ð¥²"
-1,0,-1,0,Tolong ya kalo mau chat sama agent jangan slow respon. Harap diperbaiki sebab mau pemindahan saldo aja lama bener nungguin antrian chat sama agent nya.
-1,-1,-1,0,"Sangat kecewa sma linkaja, saya top up etoll transaksi berhasil tpi setelah saya update saldo tidak masuk, yahh mungkin buat kalian nominal nya ga gede sih cuma 200rb tpi buat kami sangatlah berharga. Udh komplain cs berkali kali tpi respon nya gt"" aja cuma dsruh nunggu pengecekan dari tim terkait ga ada solusi lain. Jujur saya sangat kecewa!! APLIKASI BERKEDOK SYARIAH TAPI MAKAN DUIT ORANG !!!"
0,1,1,0,"Aplikasi yang membantu dalam kehidupan sehari-hari. Fitur-fitur nya juga keren dan mudah untuk dipahami, jadi bisa digunakan untuk setiap kalangan."
0,-1,-1,0,"Mengecewakan! status pembayaran listrik dri bulan desember thn 2022 terpending (dalam proses) hingga saat ini, tdk ada muncul status sukses, ataupun gagal. Sampai saat ini kami ditagih dri pihak pln. Kami mohon tolong, agar tim link aja segera menyelesaikan kendalaa ini!!"
0,-1,-1,-1,Mau upgrade kok keluar aplikasi terus. Terus mau tambah akun pembayaran ke bank lain kenapa gak bisa. Saya kasih bintang 1 dulu
0,1,1,0,Cukup bagus dan semoga lebih ditingkatkan lagi. Sekarang lebih lengkap dan kalau bisa agar tarifnya lebih kompetitif dengan yang lain
-1,-1,-1,0,"Aplikasi buruk jangan download, gua kirim saldo ke bank ga masuk masuk, pending terus. Udah gitu cs nya gaada yg bisa di hubungin. Uninstal sebelum kalian jadi korban."
0,1,1,0,"Suka sama semua fitur nya yg gampang buat di pakai, dan banyak promo cashback juga"
0,-1,-1,0,"Sudah pakai wifi pun gak bisa koneksi, sebenarnya aplikasi ini berfungsi atau tidak...? Tolong perbaiki koneksi ke internet agar kami para pengguna bisa menggunakan dgn lancar... Maaf bintang 1"
0,0,-1,-1,"Apaan sih aplikasi gk jelas, nyesel bnget download, mau upgrade ke full Service aja lama bnget udah 2 bulan blm ada kejelasan, mna saya udah top up banyak. Tau gni gak bakal download. !"
0,-1,-1,0,Ini aplikasi apa...kalo misal belum bisa dipakek untuk ap dipasang diplaystore...tiap kali daftar gx bisa2???
0,1,1,0,"Dijaman serba online ini, LinkAja selalu jadi satu-satunya E-Wallet yang ga bosen-bosen aku rekomendasiin buat digunakan. Karena fitur-fiturnya emang selengkap itu. Selain itu, apk ini juga sangat mudah untuk digunakan."
-1,-1,-1,0,saya kecewa Kena Aplikasi Link Aja Tidak Memberikan Saya Akses Masuk Ke akun Linkaja punya Saya Sedangkan Kartu Saya Sudah Terblokir Atau Hilang Dan Bantuan Untuk Login Sangat Tidak DiBeri Layanan Yg Bijak. Masuk Perlu OTP Terus Kartu Terblokir Bagaimana SelanjutNya
-1,0,-1,0,"Layanan sangat buruk ,costumer servis sangat susah di hubungi baik via live chat maupun telpon ke no costumer servis ,tolong diperbaiki"
0,0,-1,-1,Udah mau upgrade ko lama sekali tolong diperbaiki lagi
0,-1,-1,0,Setelah di update kok malah ngga bisa topup kartu E toll dan update dr mandiri sdh satu minggu lbh blm msh blm bisa di pakai mohon diperbaiki aplikasinya yg lbh baik.
0,1,1,0,Sangat recomended utk belanja maupun beli pulsa atau paket
0,0,-1,-1,"Aplikasi yang bikin marah, sudah dri tnggal 29 Jan ngajuin upgrade akun, smpe skrng 27 Feb masih basic juga padahal data diri udah bener semuaa, wah emang sampah, Uninstal ajalah, buang"" data + memorið"
0,1,1,0,bagus dan gak ribet. suka banget sama UI-nya simple dan gampang digunakan. transaksi sehari-hari jadi lebih mudah dan praktis. great job linkaja!
-1,0,-1,0,"Help centernya tolong dirubah sistemnya, kl kyk gitu pelanggannya jadi ga bisa lapor kl terjadi kesalahan."
-1,0,-1,0,saya kecewa dengan pak link aja setelah saya akses dari brimo saya ke link aja karena salah sandi punya saya terblokir saya hubungi via cs hubungi via email hubungi via live chat expert sama sekali tidak ada respon dan jalan keluar jika tidak mampu melayani nasabah yang menggunakan link aja dihapus aja deh percuma applikasi pusing bukanya malah mempermudah !
0,-1,-1,0,Sangat buruk..ketika transaksi dan signal tidak bagus maka maka status pending dan saldo kita tetap terpotong.merugikan sekali. Seharusnya kalau transaksi gagal itu saldo tetap utuh ini udah transaksi gagal saldo tetap terpotong aplikasi yg buruk sekali
-1,0,-1,0,"Respon cs link aja sangat sangat kuranng dalam hal waktu, masa udah sejam lebih masih gak kesambunh sama cs link aja, ujungnya banyak jadi korban penipuan gara2 cs palsu,ini pihak link aja jg bertanggung jawab, kalo csnya cepat respon gak mungkin banyak yang ketipu"
0,1,1,0,"Aplikasi nya Topp bgt, mudah digunakan untuk pemula, kalangan pelajar dll. Soal transaksi mudah dan gampang bgt kalo beli pulsa dan bayar listrik tinggal sat set sat set selesai"
-1,0,-1,-1,"Aplikasinya buruk, lama banget upgrade nya, masih basic aja, sudah komplain lewat email tapi no responð"
-1,-1,-1,0,"aplikasi rusak, riset pin tidak bisa. ktanya internet HP bermasalah.. live chat gak ada yg respon (anda sedang dalam antrian) berhari2 gak ada tanggapan... saldo Masi ada di akun,,, dasar rusakk!!!"
-1,-1,-1,0,"Tiket pengaduan sama sekali tidak digubris. Isi kartu elektronik tidak masuk sudah chat, sudah kirim email. Tidak ada yang di tanggapi. Dulu awal2 bagus. Skr?? Sudah mulai kacau ini kayaknya aplikasi"
0,-1,-1,0,"Tolong dong di perbaiki, kenapa saat saya mau login ke LinkAja gabisa? Ada keterangan ""Akun tidak dapat diakses""."
0,1,1,0,"Sipp kendala sudah teratasi, kini akun dan aplikasi sudah bisa di akses dan saldo link aja sudah sesuai. Terima kasih"
0,0,-1,-1,Udah isi data buat full upgrade malah gak di follow up terus... Gimana nih admin
0,-1,-1,0,"Kenapa susah seakli ganti pin? Bagaimana di kasih rating yang baik kalau sistem kerjanya lemot, saya sudah ualang2 coba ganti pin tapi tetap aja gk bisa. Saya gk bisa pergunakan dana saya yang saya sudah top up disini"
0,1,1,0,"LinkAja keren bgt sih, bikin gampang untuk bayar apa aja, langsung dari aplikasi. Beli kebutuhan juga jadi hemat! Niceð"
-1,-1,-1,0,"Tolong perbaiki pelayanan aduannya masa TDK bisa hub cs...keluhan JD ga berguna selalu d arahkan k mesin penjawab.2 akun link saya kedua2nya tdk bisa transfer,dana saya JD nyangkut.Pdhl itu uang saya lho harusnya transfer aman.asalnya normal lama2 ga bisa proses transfer.akun linkyg satu dah normal LG itupun butuh beberapa Minggu/bulan eh yg satu LG jg sama kendalanya JD nyangkut ngendap d akun link.mau ngeluh ga ada tanggapan aneh"
0,1,1,0,Mau kemana aja jd gampang kalo ada Linkaja. Paling suka fitur transportasinya. Semoga byk fitur menarik lainnya.
0,-1,-1,0,Sangat buruk tidak bisa login atau buat baru padahal sinyal wifi bagus dan pake data internet pun ga bisa pdahal kuota ny ada
0,-1,-1,0,Ini aplikasi makin lama makin gajelas skrg g bisa top up emoney terus ini aplikasi gunanya apa???ud gtw kalo top up ga masuk susah buat laporan nya tambah bego dahh ni aplikasi d status sukses tp saldo g masuk2
-1,0,-1,0,"Tolong dong pihak costumer servis nya diperbaiki, dibikin cat fitur servis nya yang benarÂ² membantu, jangan bilangnya and masuk antrin tapi udah berjm jam nggak ada respon respon dong jangan ngabisin pulsa ja biasanaya solusi akun blokir gimna"
-1,-1,-1,0,"aplikasi e wallet paling parah, pelayanan sangat buruk, cs gak da yang respon, akun di bekukan, tapi saldo gak bisa di kembalikan, jangan mau download aplikasi ini.."
-1,-1,-1,0,"Kendala jaringan adalah hal yang umum dialami para penyedia jasa IT. Namun bagaimana mereka merespon keluhan, membuatnya berbeda dan justru bisa membuat pelanggan bertahan. Saya merasa LinkAja masih jauh dari kata ""siap"" dalam merespon keluhan pelanggan. Kendala ""KirimUang"" yang saya alami dan laporkan via email pada tanggal 30 Januari 2023, masih belum ada kejelasan hingga ulasan ini ditulis. Jawaban LiveChat normatif dan tidak membantu,sementara no. CS tidak pernah bisa dihubungi."
0,1,1,0,"Penggunaan aplikasi mudah untuk dipahami dan dipelajari, fitur2 banyak yg mempermudah juga"
0,-1,-1,0,"Ini gimana yah uang yang Uda disetor koq gak bisa diambil, gak bisa transaksi, udah berhari hari upgrade biar bisa transaksi gk bisa bisa untung duitnya gak gede tapi duit orang ini tabungan sekolah anak anak kas tolong dibantu donk"
0,-1,-1,0,Ini akun link aja saya terblokir harus reset pin tpi kenapa tiap mau masuk kok halaman yg buat reset pin gk muncul cuman silahkan cek koneksi data serta sinyal anda gitu...mohon bantuan nya ini ada saldo di akun nya
0,1,1,0,"aplikasinya sangat keren, canggih, mudah diakses, dan sangat membantu dalam hal pembayaran berbagai transaksi. contoh pembayaran tagihan listrik, voucher game hingga berbagai uang keteman atau anggota keluarga lainya. Sangat suka dengan aplikasi LinkAjaa"
-1,0,-1,0,"Gimana nih admin admin link aja dihubungin nya susah. Saya mau nanya kartu saya hilang, sedangkan di apk linkaja saya ada saldonya!!!!!! Solusinya gimana biar ga repot2 kasana kesini."
0,-1,-1,0,Aplikasi eror ga bisa masuk.. saldo sy jd gimana tu.... Akun ga bisa di akses... Aplikasi parah
-1,-1,-1,-1,Lama approve dari basic ke full service ..uang gk bisa dipake ..kecewa dengan pelayanannya..
0,1,1,0,"Aplikasi yg memudahkan transaksi tanpa harus takut kena biaya administrasi seperti yg lain , sangat membantu untuk top up perjalanan online dan isi bensin atau bayar sesuatu"
0,0,-1,-1,"Kalo gak niat kerjasama sm grab gk usah di cantumin di metode pembayaran, bikin ribet doang mau upgrade jg nunggu berhari hari, dah paling bener pake ovo."
0,1,1,0,"aplikasi yang memudahkan banget buat yang jarang bawa uang cash, aplikasinya pasti aman dan trusted, baguss bangett pokonyaa"
0,1,1,0,"Ga nyangka baru Download apk ini ternyata lebih dari ekspektasi aku seneng banget kaya lebih praktis, mudah dimengerti ,pokonya rating 5 deh"
-1,-1,-1,0,"Saya ada transaksi pln tgl 20 December 2022 sampai saat ini masih status on proses .. dan saldo telah terpotong ... Sudah komplain via email ,. CS .. bahwakan livechat... Ga ada solusi dan hampir listrik di segel ... Sangat merugikan pengguna"
-1,-1,-1,-1,"CS LinkAja sangat payah sekali, digubungi tidak aktif semua. Sy mengalami penipuan, nomor telpon saya didaftarkan ke akun LinkAja tanpa verifikasi yg tepat. Sy tdk bisa akses akin linkAja dengan nomor sy dan tdk bs melakukan reset password. Harus menghubungi CS LinkAja tp tdk ada respon. Tolong tunjukan performa yg baik sekelas LinkAja. Korban bs semakin banyak krn pelayanan konsumen tdk diperhatikan."
0,0,-1,-1,Upgrade full service-nya lama banget saya nunggu 1 Minggu belum juga di-upgrade full service. BURUK BANGET SISTEM-NYA
-1,-1,-1,0,"Sering kendala app nya . Tolong di perbaiki lagi app nya, saya sudah bayar tagihan dan saldo sudah di potong tapi pembayaran nya gagal, dan hubungi pihak call center nya susah , sudah beberapa kali dan email juga gak ada tanggapan dari pihak linkaja . Saya cuma ingin di kembalikan saldonya karena proses pembayaran nya gagal knp tetap di potong. Saya tiap hari menggunakan linkaja tapi sering terkendala jadi kecewa. Terimakasih"
0,1,1,0,Buat yang gamau ribet dan sibuk. Ini cocok banget karna bisa transaksi apapun disini. Jadi lebih hemat waktu
0,1,1,0,"Aplikasi link aja sangat membantu, bisa dipake untuk pembayaran KRL jugaaa. Naik kereta sudah ga sulit lagi, beli pulsa bayar token listrik juga mudah!"
0,1,1,0,"Aplikasi nya cocok banget buat saya yg pelajar,membantu banget buat pembayaran tiket tiket, sangat praktis dan simple. Semoga semua fiturnya meningingkat"
0,1,1,0,"Apk yang sangat membantu saya dalam bertransaksi secara online, semua fitur yang ada di dalam apk ini sangat berguna"
-1,-1,-1,0,"Transaksai kirim saldo saya sudah 2hari belum juga terkirim dan dalam proses terus sedangkan saldo saya sudah tidak ada tapi yg saya kirimi saldo belum menerima, saya sudah melakukan beberapa upaya untuk menggubungi callcenter linkaja dan tidak ada respon sama sekali !!"
-1,-1,-1,0,"Aplikasi tolol, saldo sy masih nyantol, akun sy GK bisa di akses, email nggak di bls, di suruh live chat, tapi aplikasi GK bisa di akses, GK bisa masuk, gmana mau live chat, asli aplikasi tololllllð"
0,0,-1,-1,Dektesi wajah lama banget . baru mau gunakan pertama kali udah di buat jengkel sama dektesi wajah gagal mulu bikin emosi beberapa kali udah coba padah tetap ku ruang terang gak gelap . tapi gagal mulu .
0,-1,-1,0,"30 Januari 2023, seharian ngga bisa topup e-money. Udah update juga, karena notifikasinya bilang ada peningkatan layanan. Duuhh..."
-1,-1,-1,0,Tetap Bintang 1 karena Top Up kena biaya yang sebelumnya tidak ada biaya tsbt. Akan mengurangi pemakaian Aplikasi ini sepanjang masih ada biaya ini. Aplikasi lain masih ada yang No Charge buat Top Up. Respon Developer aja seperti ini. Di Live Chat juga paling paling berkedok di balik perbaikan layanan..Wong layanan nya juga nggak berubah apa yang diperbaiki coba.
0,1,1,0,"Aplikasi bagus, mudah di gunakan dan sangat fleksibel gak nyesel pokonya menggunakan aplikasi ini"
0,1,1,0,"Aplikasinya ga ribet, fitur2nya gampang dipake. Good lah."
0,1,1,0,"Sangat membantu untuk transaksi anker alias anak kereta, tampilan aplikasi ngga ribet dan mudah dipahami.."
0,1,1,0,"bayar listrik, air PDAM, transportasi, beli pulsa dll jadii lebihh mudah, transaksi lainnya pun jg ga belibett. the best dahh"
-1,-1,-1,0,"Aplikasi apaan nihh...bayar merchant keterangan sukses tp saldo gk masuk,hubungi live chat gk jls,gk bisa ngetik keluhan sendiri,raib dah duit gua,untung cuma 50 rb Auto unistal aplikasi"
0,-1,-1,0,"Bayar indomart kok kgk bisa ? Biasanya lancar"" aja.. Terus ini ada saldo bonus ,, apa bisa dipakai saldo bonus nya atau tidak ??? Belanja pakai linkaja kok gagal Mulu skrg jd susah !!! Saya turunin dulu bintangnya ntar klw sdh berjlan normal lagi saya kasih lagi bintangnya .. â­"
0,1,1,0,"Mudah banget di pakenya, saya yang suka gaptek aja bisa gunainnya, buat bayar bayar juga gampang, kaya listrik pulsa dll."
0,1,-1,-1,"Lama banget proses verifikasi upgrade ke premiumnya/full service gak kayak e-commerce yg lain cuma itungan detik langsung jdi. Saya mau pakai buru"" utk pembayaran pengisian BBM dan transferan masuk jdi tertunda dah transferannya..Kalo buat layanan"" yg dimenu apk nya sih yaaa bagus gak jauh beda dngn e-commerce yg lain. Pertimbangan apa sih LinkAja buat upgrade aja pake lama."
-1,-1,-1,0,"Sudah 2 bulan aplikasi tidak bisa di akses ð Sudah beberapa kali tlp cs tapi tidak ada perbaikan, sudah mencoba live chat nya tapi tetap sama tidak bisa di akses apikasi nya."
0,1,1,0,"Aplikasinyaaa bagus banget, membantu transaksi sehari-hari. Banyak promo menarik jugaaa. Makasih LinkAja."
-1,-1,-1,0,"Tolong dri pihak linkaja agar permasalahan transaksi pending, agar cepat d respon/selesaikan tau pling tdk livechat respon y hrs lbh cepat"
-1,-1,-1,-1,"E-wallet paling buruk di dunia. Upgrade full service makan waktu 6hr msih belum di proses juga. Pdhl tulisan nya 1x24 jam saja dasar penipu. Duit saya ada disana tdk bisa di tarik. Layana Cs jg sangat tdk membantu krn bot hnya bisa klik2 saja di telfon jg tdk ada yg angkat, ngadu ke twitter pun tdk bisa di bantu. SANGAT BAD JANGAN ADA YG DOWNLOAD INI"
0,1,1,0,"Aplikasi yg sangat membantu, tampilannya friendly, dan mudah dimengerti, banyak promo yg bisa didapatkan."
-1,-1,-1,0,"Udah 1 bulan lebih beli data di linkaja tp ga masuk2, masih aja dalam proses, tolong perbaiki sistem layanannya dan cepat respon kalau ada keluhan kalau tidak mau di komplain."
-1,-1,-1,0,"CS susah di hubungi, gk bisa log in, gk bisa reset pin, gk bisa bikin akun baru, aplikasi gk niat bikin ya gini"
0,1,1,0,"Aplikasinya gampang, fitur-fiturnya juga lengkap, transaksi juga jadi gampang banget"
0,0,-1,-1,"Mau upgrade tapi susahnya minta ampun,udah puluhan kali Selfi tetep aja gagal.heran"
1,1,1,0,"Aplikasi mantap, terimakasih telah sangat membantu dalam kebutuhan transaksi cepat aman terpercayaðð Pelayanannya mantap , respon cepat.. Nb. Kak kasih jalur email pengaduan biar tambah mantap LinkAja ð"
0,1,1,0,"Bagus lah ya linkaja mempermudah buat naik tj sama kereta, jadi kalo ane berangkat kerja tinggal buka hp aja, maklum suka lupa naro kartu heheheh"
0,0,-1,-1,"Aneh upgrade udah seminggu masih proses, ga ke pake ni aplikasi menuhin memori dan kuota data aja, cape deh"
0,0,-1,-1,aplikasi apaan ini.. mau diupgrade suruh nunggu kabar sampek 2 hari ga ada kabar .... uninstal aja lah aplikasi penipuan.! 3 hari di tunggu ga ada kabar tentang upgrade
-1,0,-1,-1,"Jangan mau pake afk ini ,apalagi kalau udah terlanjur isi saldo ,soalnya upgrade ke full service nya lama ,males jadinya,di email di live chat bot mulu yg jawab"
-1,0,-1,-1,"Upgrade Full service satu bulan gk segera di upgrade, menghubungi di semua sosmed gk di tindak lanjut, mohon maaf ini uang yang saya pegang uang kepanitiaan, saya bingung gantinya gimana kalau tidak segera di upgrade."
0,-1,-1,0,"Buruk banget, akun tiba"" gak bisa diakes padahal disitu ada uang nya. Mo trf tiba"" gak bisa trs suruh login lagi. Setelah login gak bisa masuk. Nih gmn sih. Link aja berarti gak aman dong"
-1,-1,-1,0,"Assallaammu'alaikum, ini bagaimana tanggung jawab dari pihak Linkaja,, transaksi pembelian pulsa saya sudah dua hari masih saja pending, saya sudah coba melapor melalui email tapi malah di arahkan ke livechat, saya coba untuk berbicara dengan menghubungi call center tapi tidak pernah tersambung,.. Kalau begini saya akan laporkan kepada yang berwajib,, bukan cuma mengenai Jumlah, akan tetapi dampak kepada saya kerena kelalaian dari pihak linkaja"
